Mon-Yr,CA,Alameda,Amador,Butte,Calaveras,Contra-Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Ventura,Yolo,Yuba,,Condo,LA Metro,Central Coast,Central Valley,Far North,Inland Empire,S.F. Bay Area,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40603,286550,420420,170000,222370,169999.5,273350,140000,278332.7667,138120,110000,250000,127500,137270,94170,NA,282170,133530,826700,216666,192500,115290,1124999.5,255900,332610,211363.4091,523610,254268.2073,NA,201520,167457.2542,247500,130690,383620,764535,155698.1398,362700,666950,436360,550250,465000,154810,107500,193480,325910,135483.0968,135262,125000,NA,121950,151428,443920,221153.4231,150833,,232270,272600,345000,156088.6616,NA,172730,418980,293000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40634,294140,390960,130000,217040,157142,286320,124999.75,278124.4375,130200,125000,225000,126750,136150,98330,NA,290600,135380,726060,225000,225000,103890,474999.25,255000,306820,208333.1667,530140,270481.5181,NA,199230,168377.9595,261000,128900,378230,721311,163222.0611,390180,700000,400000,578000,460000,153330,120000,189120,332650,134090.2045,157999,110000,NA,111600,171110.5556,448440,241070.6071,137777,,237420,277300,360000,156894.631,NA,169460,421770,298850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40664,292850,415830,171250,222620,147499.625,283950,160000,261999.76,136850,122000,250000,135000,137690,105560,NA,271540,116670,807140,180000,281250,111850,541666.5,250000,377270,252941.1176,544700,255487.6951,NA,200000,166242.7818,275000,127380,382300,701922,162374.8813,381450,800000,428950,599950,436250,151110,100000,191850,353750,136784.875,146363,117500,NA,117960,181428.5,425000,236665.9333,131111,,233390,276680,349500,156853.996,NA,172110,440330,296500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40695,296410,415300,152500,221050,198332.4167,299360,208333.1667,295453.6364,135490,100000,243750,140000,154000,85620,NA,301300,122000,843080,208333,181430,114210,449999.5,285000,350000,226561.9688,534680,267134.4888,NA,202910,165329.4038,249000,129570,377550,742646,164999.75,364750,735000,428570,623000,537500,156840,140000,189790,327430,137633.5269,154545,87500,NA,121520,165999.7,443290,236537.7308,142727,,232230,276230,367000,159597.2984,NA,172800,454370,295000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40725,297660,420150,170000,196430,149999.5,292620,173332.6667,265150,137100,142500,233000,139950,114280,118890,NA,317060,92500,761030,180000,214280,113080,583333,250000,334780,222367.9737,551510,265200,NA,200910,168090,242500,133950,375330,739753,161810,355620,729900,415620,607000,470000,154700,143330,190560,333490,130220,142000,131430,NA,114230,177500,421880,235580,141538,,228470,279280,338000,159788.8529,NA,171670,432080,299000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40756,297060,407420,145000,201320,163749.8125,294060,109999.5,277680,141500,96428,223860,133950,130000,123640,NA,312900,128750,806550,196666,201920,126670,500000,252000,354760,209999.8,508910,264690,NA,202060,166680,239900,135030,369390,698629,159320,352310,742000,421430,595000,490000,162920,116670,197880,339200,140540,148000,123330,NA,124680,161110,424400,233040,124000,,224640,275100,364900,159585.326,NA,173670,430350,290000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40787,288700,390440,130000,197690,161428.5,282000,189999.5,238750,139030,154999,250000,131000,141670,120000,NA,330610,125380,786580,170000,220000,120000,349999.5,280000,331820,224999.5,500000,263020,NA,199890,164120,272500,130820,364180,654850,165970,369770,640000,356520,569100,500000,167920,113330,188790,355670,133910,149000,131250,NA,122940,152000,415220,235420,125000,,221440,273660,350000,157765.2286,NA,170650,413160,290000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40817,277450,391710,147140,186150,180000,275710,163333.1667,256580,140100,95000,228950,134000,138180,96500,NA,307970,132500,781250,220000,260710,121430,374999.25,266000,330430,214285.4286,484390,255900,NA,195760,163160,268000,132210,357380,739918,156710,364540,672000,328570,549000,467500,146500,150000,191050,322600,133290,146470,112500,NA,123080,175000,399160,202080,107500,,227270,266650,350000,155037.7689,NA,171000,398100,280000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40848,279910,396990,190000,207950,148571,279330,250000,241670,141470,120000,223440,134320,152860,128750,NA,291260,103330,736410,150000,190000,117000,362499.375,270000,339470,235415.9583,487610,258930,NA,200080,164700,245000,135280,356410,696917,154730,354170,735000,356250,560000,415000,154000,123330,190770,321290,136580,148235,105000,NA,126670,157500,410530,206900,134545,,221110,269440,337000,156315.7986,NA,173150,404270,285000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40878,288950,383430,142220,198750,161428.5,275180,154999.25,266410,136740,120000,227630,134950,131670,114170,NA,306950,106000,693880,200000,204170,106110,357142.2857,275000,344830,226249.475,484630,253460,NA,203650,161840,259200,128450,359930,656609,159260,366670,595000,416670,535000,475000,148570,131250,190200,325260,135630,144444,132000,NA,127660,156670,391060,228260,125714,,221700,265830,362500,155823.8744,NA,172430,389290,283000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40909,271490,340600,135000,194000,156249.1875,258430,140000,250000,128200,200000,220000,130000,140000,118570,NA,290900,113750,694440,160000,190000,112000,500000,280000,344740,205263.0526,483510,259560,NA,196050,161080,260000,129920,350680,649999,160000,363640,578500,355770,495000,422500,151670,123330,184440,326920,134580,137856,110000,NA,116670,147140,386870,195550,115999,,212230,256000,344500,152427.3621,NA,169280,361280,275000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40940,268810,360670,176670,177860,169999.5,252150,120000,242570,139280,113333,232950,120650,144000,103640,NA,272690,103330,732140,206250,190000,119280,541666.5,265000,348000,205263.0526,485380,251450,NA,200730,163530,255500,132500,362470,665492,161040,354350,582500,345000,530000,499950,141900,123330,179020,324710,129862.5205,134666,85000,NA,119330,164999.75,392350,197500,122000,,216520,264430,340000,153620.3321,NA,172600,374430,280000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40969,295630,372220,118750,200000,154285,283010,146666.3333,277270,134690,95000,223330,132380,139090,110000,NA,272920,125000,672620,136666,225000,115290,500000,314900,351470,240475.381,485300,267470,NA,211350,166760,232350,131640,363710,701171,158480,380140,677900,429410,575250,482160,148420,110000,194310,317650,134650,146315,108000,NA,122630,165000,417020,213040,130714,,231270,276270,380000,157312.1115,NA,179500,412220,291000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41000,312500,412590,183330,197620,133749.3125,317140,134999.25,257410,140100,154999,240280,146000,152940,113330,NA,286800,137500,783850,173333,209090,120000,524999.9,280000,363890,187999.6,513950,276150,NA,213950,168820,287450,132030,369910,782738,164730,360670,745000,390380,636000,475000,164540,103330,191220,343750,138650,148333,160000,NA,131360,160000,427320,238890,128888,,237320,289700,359900,161859.9753,NA,181770,453330,305000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41030,316460,430340,160000,211290,169999.5,345180,153332.6667,277270,141580,98749,229810,137500,143330,128000,NA,282930,124290,791670,150000,254540,119410,624999.5,295000,343750,223863.1591,538340,275000,NA,213240,169230,275000,134660,379800,785714,163040,382470,775000,517540,643500,500000,161480,152500,192980,342520,137860,143182,124000,NA,127020,160000,424630,228850,122857,,243600,289280,401000,162285.6,NA,180530,472820,305000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41061,320990,459760,146670,221050,152999.35,341100,160000,252840,150000,162000,251140,144450,136870,116870,NA,315390,128890,823980,208333,257140,107730,483332.5,289000,357410,267045.1136,567910,287630,NA,219850,172520,261900,138110,388100,813559,163870,387500,825000,522440,695000,495000,177500,120000,208020,359570,139520,152857,140000,NA,129070,157780,429520,246870,140000,,248380,298100,389000,167122.2016,NA,186800,496010,316000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41091,334220,473600,200000,215740,191249.4375,364020,180000,280830,149060,130000,229690,141500,141000,135450,NA,334190,118330,845980,154999,235000,133330,449999.5,280750,419230,232352.2941,551160,291670,NA,223740,176500,272000,145710,392380,787791,168170,423530,801500,530610,690000,575000,161430,132500,196110,352780,143100,154999,95000,NA,120000,186670,425480,255560,135555,,250210,309390,432000,170161.6541,NA,191130,503190,325000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41122,343800,466760,175000,226090,166666.3333,334080,180000,268380,151110,160000,218750,155000,153330,125560,NA,344770,127500,806450,225000,206250,123330,593749.625,317500,385710,231480.8519,567710,288030,NA,227740,184000,335000,143470,389540,759615,168120,386180,777500,533330,666750,540000,165480,127270,202240,385610,147850,147647,89170,NA,133560,204690,437880,264580,141818,,258320,314870,415000,174108.4438,NA,192940,488670,330000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41153,344760,454170,196670,207140,154999.25,352260,169999.5,279170,159130,163333,223610,150000,156670,146670,NA,373020,120000,769230,266666,211360,138570,349999.5,330000,381670,233332.6667,561830,308590,NA,228900,180830,311000,150090,404880,719339,179780,424390,779000,415380,650000,560000,166670,140000,196980,368590,151500,161538,127500,NA,137060,155710,432790,238890,116249,,264800,318470,431000,176845.4651,NA,198270,481510,335288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41183,340910,460670,192000,210940,171110.5556,330370,237499.25,276350,151850,120000,243270,155000,151430,111430,NA,364810,140000,806370,216666,262500,123000,416666.5,315000,426190,237962.2037,558680,300440,NA,230730,189800,280000,148480,395470,877155,179570,395140,819000,535710,688000,499500,176670,180000,220560,374640,151360,156363,116670,NA,143610,168000,416350,245000,144444,,267060,318660,415125,178611.169,NA,198100,510740,339000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41214,345560,467840,186670,223860,180000,346370,149999.5,282260,148240,160000,238040,150000,139230,142500,NA,337080,113330,837840,145000,223080,142000,324999.75,323100,378200,233332.6667,565020,306590,NA,239610,194700,365000,152000,403990,840277,177660,391560,755000,509380,679000,512500,168420,137500,225400,380800,155760,145555,125710,NA,139260,194000,453760,232350,149000,,278460,327840,410000,181054.9931,NA,207300,511650,340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41244,365840,463010,177500,236460,156249.1875,360110,180000,292420,157620,180000,216670,161150,146000,127500,NA,367400,144290,796880,160000,246430,136920,462499.375,346500,360340,258823.3529,582930,300420,NA,251520,195630,364480,158540,418290,864795,184320,414660,775000,588230,681000,530000,170740,133330,230830,396310,161610,154999,130000,NA,144440,194280,446150,273860,153749,,272910,334460,440000,185458.6643,NA,221710,513090,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41275,336650,466830,184000,208930,180000,339340,140000,283570,151450,150000,234720,164200,153330,134440,NA,349720,98330,799110,160000,245000,137000,400000,339500,411110,257352.7941,566500,292710,NA,244780,201010,310500,154500,390890,743643,182430,398980,695000,510710,652500,482000,173890,106670,243520,367780,155450,168333,88330,NA,137240,175000,440670,260940,148571,,265540,319780,411000,180378.53,NA,207530,473890,330000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41306,333180,451580,225000,211760,189999.5,346670,160000,307900,158950,110000,231670,170000,153750,125000,NA,337630,130000,859380,190000,259090,125290,300000,315000,468180,248213.3214,607230,312090,NA,245830,203540,330000,156360,407220,832031,174680,408570,800000,606060,710000,435230,180530,110000,234520,384900,152500,168750,131670,NA,133870,160000,461960,250000,151428,,272640,326460,400000,185406.5538,NA,212300,496800,344900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41334,379000,523280,200000,250000,213235.0294,386410,164999.75,329170,160510,130000,225000,175000,146000,145000,NA,340890,136000,888890,180000,221880,144000,424999.75,359900,430950,248528.4412,619430,322560,NA,263670,220590,348000,161900,436710,936110,191280,417590,912000,575000,730000,585000,179050,123330,250000,398090,168870,177999,156670,NA,137560,158000,475000,250000,154999,,306000,353350,440000,195309.5793,NA,227920,560050,366888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41365,402830,573000,193330,234000,202941.1176,462720,140000,344170,173860,185000,251190,180000,157140,156670,NA,361630,170000,952870,225000,350000,139560,387499.125,380000,453850,272221.7778,653740,354370,NA,274420,221880,358000,164470,454390,1011029,195960,431250,913500,650000,790000,645000,182920,118000,255170,442100,174390,167692,156000,NA,139520,215380,502940,291340,172727,,319080,371170,482000,205221.757,NA,231610,623780,385000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41395,417350,593160,219440,238300,209999.8,484640,147499.625,338240,167770,160000,233930,188000,149000,141250,NA,365990,142000,963110,212500,250000,151050,449999.5,410000,488890,265908.7727,655630,353110,NA,282560,243660,355000,170090,469590,1009615,206190,445160,950000,656250,824960,623750,203050,115000,265090,436520,181160,186000,200000,NA,157500,184290,496870,299140,176666,,338160,379640,520000,218761.9522,NA,238240,655140,395000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41426,428700,604600,233330,265000,189999.5,491080,137499.125,342250,175820,136666,251090,195000,147780,155000,NA,403760,150000,1000000,190000,242860,154120,400000,417000,509620,269827.1897,661740,370240,NA,298470,247100,382620,174650,483330,941901,208130,462500,1001000,671430,809000,586000,193330,163330,278920,450000,187170,190833,140000,NA,158710,180000,562800,312500,188750,,342840,393530,500000,221443.8931,NA,248760,657200,410000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41456,433910,614810,196670,239280,223683.7368,508720,156665.8333,350760,183870,140000,267050,195500,173330,141430,NA,421350,175710,1000000,300000,286360,163080,708332.5,408800,511900,298075.9615,675000,372220,NA,294300,254550,400000,180270,483800,884943,225000,491790,919000,598680,840000,601000,200000,140000,279330,473640,193920,200000,185000,NA,157140,212500,545720,346250,167777,,350930,395260,515000,231450.9839,NA,250450,664240,415000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41487,441010,607240,213890,281820,224999.5,482530,109999.5,355840,184000,134999,247220,199950,184000,153330,NA,444950,170000,987740,200000,276670,155880,333333,407000,565970,316666.5,664580,361830,NA,290030,257660,387000,183240,482470,954545,231390,477420,988440,625000,808100,629000,202080,140000,295890,453790,203120,200000,146670,NA,158460,215280,555560,320310,186666,,343080,395900,508000,231992.3671,NA,245330,644190,415000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41518,428290,604100,252780,250000,207692.1538,454760,124999.75,334910,185830,133999,251090,193500,168460,150000,NA,459010,190000,893140,243749,285710,178570,500000,422500,477270,298528.4412,672680,365290,270000,293560,255390,428950,185860,490130,941531,242370,495350,909000,641300,779480,639500,189050,155000,286220,455850,194890,209524,150000,NA,163500,207690,550000,331030,171428,,343700,392030,525000,230709.7683,NA,252100,628060,410000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41548,427540,588600,198000,248330,217856.7857,446060,180000,367390,182620,125000,260530,185000,181000,196250,NA,447130,153330,959740,300000,255000,171820,449999.5,412000,497730,310714.1786,660080,364150,250000,296640,253560,397500,191330,477130,933333,234160,440380,910000,613640,770000,650000,208540,156670,294920,469900,209110,199090,142500,NA,161330,200000,538740,311290,195714,,349810,392610,500000,229955.1041,NA,257560,628620,405000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41579,423090,607900,212500,255950,202272.6818,457080,140000,361860,193020,150000,239280,190000,171670,143330,NA,405470,160000,942070,212500,300000,151540,400000,420000,528410,279999.4,660890,361160,259000,306350,246900,380000,192470,473360,974999,233070,486510,895000,558330,785000,666000,207560,166670,280360,463820,198400,207143,180000,NA,161300,212500,543330,283330,207353,,347050,400040,509900,227118.1017,NA,271930,640320,410000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41609,438790,585440,192000,231100,202499.95,451490,124999.75,360580,190350,190000,254170,208100,154280,165000,NA,439830,200000,893750,229999,278570,160000,474999.25,438500,476000,310526.2105,677660,361150,249000,310020,250370,410000,199020,479690,951754,248820,484480,1000000,701920,769900,608000,184710,160000,293520,464190,220640,196666,137500,NA,160910,209090,535180,308060,200000,,338520,400160,530000,233687.667,NA,271920,614590,414000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41640,412820,559110,180000,227500,204166.5833,397760,129999.5,335000,184120,180000,270590,210340,160000,160000,NA,423570,200000,905000,225000,298500,149330,624999.5,428500,535000,268181.4545,653850,360980,246000,314070,242510,404000,190130,479340,894999,234090,455810,955000,698860,731000,609900,194610,156670,296120,460000,205900,190000,158000,NA,162860,215380,533730,289060,206940,,331670,387530,519900,224929.9604,NA,266820,576040,400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41671,406460,572630,206250,217650,220454.1364,441280,224999.5,332050,182270,200000,218750,195000,182500,170000,NA,389080,172860,967500,225000,271500,181670,474999.25,500000,472000,305263.1053,677700,370090,118000,302370,260330,399000,186440,476780,1062500,234930,480680,970000,661760,805000,600000,186000,130000,288300,445000,215380,188000,237500,NA,163330,222730,558490,333330,200000,,345250,383080,549000,232456.1797,NA,260360,617230,400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41699,437100,623110,214290,221550,238888.1111,464350,160000,385710,202100,140000,230680,201000,179230,158460,NA,395660,206670,975000,245830,270000,154000,449999.5,521250,536750,326922.8077,675540,367190,207500,310670,263810,418000,188550,490280,974490,245890,491350,1170500,605470,865000,635000,213410,173330,312350,480000,214760,207690,180000,NA,165380,220830,559320,326560,202940,,360490,401810,550000,240350.5755,NA,270940,667860,420000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41730,448720,656140,190000,231670,239061.7188,494280,160000,366950,192880,170000,238460,200000,166250,158000,NA,406750,214060,987000,237500,263675,164550,474999.25,451500,531950,315217.2391,679820,375160,231500,309240,267260,430000,199420,492080,1132810,251100,465310,1001000,633330,900500,626500,202270,150000,315150,460000,212500,218750,250000,NA,172500,237500,575390,331250,191670,,369720,411660,520000,240357.3871,NA,263610,705620,425900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41760,465470,680020,242860,237880,243332.4667,519670,169999.5,374240,199540,152500,254350,209950,171670,170000,NA,411640,223210,1047500,241670,295000,171430,574999.7,445000,587500,277940.6176,698260,383070,189000,323890,273970,417500,214460,498020,1120000,248680,487500,1140000,736110,878080,681500,214020,170000,310000,490000,223870,214580,178000,NA,177140,244440,568360,361630,194000,,376500,425720,555000,247145.5217,NA,279760,707270,435000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41791,457700,695210,238890,245000,253409.0227,510990,200000,372950,201080,175000,248960,215000,194440,184440,NA,435950,206250,1050000,237500,330150,158820,687499.25,485000,529000,316130,696680,382970,230250,321840,271630,420000,204860,531350,1206900,267020,503250,1150000,659480,902500,699500,226790,163750,310000,495000,233050,207690,182500,NA,176520,237500,571250,377420,206250,,371510,416550,570000,248945.3812,NA,279730,714270,435000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41821,464750,688870,247500,276140,240788.6579,546580,163333.1667,385160,201530,145000,247000,210160,175450,174540,NA,461290,211110,1058000,300000,299000,173640,500000,445000,599000,303448.2414,695270,381040,217500,319960,276190,415000,216570,523070,1094594,259900,490540,1117500,685480,860750,725000,216460,160000,335000,500000,230040,225000,165000,NA,174670,238160,585830,340540,183333,,375210,421050,575000,249781.613,NA,275990,708140,437000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
